,ProductName,SpendEUR,Quantity,UOM,VendorName,VendorCity,VendorCountry,CategoryL1,CategoryL2,Quantity/kg
768,,77.680132,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
769,,33.382133,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
770,,273.098957,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
771,,351.266487,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
772,,138.430098,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
773,,290.562503,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
774,,83.35417599999998,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
775,,493.301488,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
776,,212.358189,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
777,,190.682792,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
778,,74.433881,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
779,,99.668199,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
780,,175.729804,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
781,,440.276314,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
782,,197.708674,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
783,,141.768311,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
784,,273.098957,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
785,,33.382133,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
786,,290.562503,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
787,,141.768311,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
788,,257.263136,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
789,,351.266487,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
790,,198.315622,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
791,,273.098957,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
792,,440.276314,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
793,,190.682792,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
794,,74.433881,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
795,,290.562503,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
796,,136.459355,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
797,,136.459355,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
798,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
799,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
800,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
801,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
802,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
803,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
804,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
805,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
806,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
807,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
808,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
809,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
810,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
811,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
812,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
813,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
814,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
815,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
816,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
817,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
818,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
819,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
820,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
821,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
822,,438.552134,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
823,,136.459355,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
824,,136.459355,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
825,,136.459355,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
826,,136.459355,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
827,,136.459355,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
828,,136.459355,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
829,,136.459355,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
830,,136.459355,,nan,Radio Max GmbH,WIEN,AT,Indirect,Marketing & Communication,
831,,173.48562,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
832,,74.35098,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
833,,999.6076199999999,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
834,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
835,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
836,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
837,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
838,,3675.061546,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
839,,99.13464,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
840,,173.48562,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
841,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
842,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
843,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
844,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
845,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
846,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
847,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
848,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
849,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
850,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
851,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
852,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
853,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
854,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
855,,6195.915,,nan,StepChange Consulting GmbH,WIEN,AT,Indirect,Marketing & Communication,
856,WAREHOUSE CONSUMERS YJQDDI.,2800.624864,5158.740803659223,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,5158.740803659223
857,WAREHOUSE CONSUMERS YJQDDI.,2800.624864,5158.740803659223,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,5158.740803659223
858,WAREHOUSE CONSUMERS YJQDDI.,2800.624864,5158.740803659223,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,5158.740803659223
859,WAREHOUSE CONSUMERS ZWMOHV.,908.467607,1246.9291993199447,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1246.9291993199447
860,WAREHOUSE CONSUMERS ZWMOHV.,908.467607,1246.9291993199447,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1246.9291993199447
861,WAREHOUSE CONSUMERS ZWMOHV.,908.467607,1246.9291993199447,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1246.9291993199447
862,WAREHOUSE CONSUMERS ZWMOHV.,908.467607,1246.9291993199447,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1246.9291993199447
863,WAREHOUSE CONSUMERS ZWMOHV.,908.467607,1246.9291993199447,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1246.9291993199447
864,WAREHOUSE CONSUMERS ZWMOHV.,908.467607,1246.9291993199447,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1246.9291993199447
865,WAREHOUSE CONSUMERS ZWMOHV.,908.467607,1246.9291993199447,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1246.9291993199447
866,WAREHOUSE CONSUMERS ZWMOHV.,908.467607,1246.9291993199447,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1246.9291993199447
867,WAREHOUSE CONSUMERS ZWMOHV.,908.467607,1246.9291993199447,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1246.9291993199447
868,WAREHOUSE CONSUMERS ZWMOHV.,908.467607,1246.9291993199447,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1246.9291993199447
869,WAREHOUSE CONSUMERS ZWMOHV.,898.2601059999998,1232.9187591557445,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1232.9187591557445
870,WAREHOUSE CONSUMERS ZWMOHV.,898.2601059999998,1232.9187591557445,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1232.9187591557445
871,WAREHOUSE CONSUMERS ZWMOHV.,898.2601059999998,1232.9187591557445,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1232.9187591557445
872,WAREHOUSE CONSUMERS ZWMOHV.,898.2601059999998,1232.9187591557445,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1232.9187591557445
873,WAREHOUSE CONSUMERS ZWMOHV.,898.2601059999998,1232.9187591557445,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1232.9187591557445
874,STOCK CONSUMERS XYNRYY,2575.117059,3220.554274177827,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,3220.554274177827
875,STOCK CONSUMERS XYNRYY,2575.117059,3220.554274177827,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,3220.554274177827
876,STOCK CONSUMERS XYNRYY,2575.117059,3220.554274177827,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,3220.554274177827
877,STOCK CONSUMERS XYNRYY,2575.117059,3220.554274177827,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,3220.554274177827
878,STOCK CONSUMERS XYNRYY,2575.117059,3220.554274177827,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,3220.554274177827
879,STOCK CONSUMERS XYNRYY,1035.079626,1294.515952965339,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1294.515952965339
880,STOCK CONSUMERS XYNRYY,1035.079626,1294.515952965339,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1294.515952965339
881,STOCK CONSUMERS XYNRYY,1035.079626,1294.515952965339,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1294.515952965339
882,STOCK CONSUMERS XYNRYY,1035.079626,1294.515952965339,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1294.515952965339
883,STOCK CONSUMERS XYNRYY,1035.079626,1294.515952965339,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,1294.515952965339
884,STOCK CONSUMERS XYNRYY,3652.33574,4567.771176490597,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,4567.771176490597
885,STOCK CONSUMERS XYNRYY,3652.33574,4567.771176490597,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,4567.771176490597
886,STOCK CONSUMERS XYNRYY,3652.33574,4567.771176490597,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,4567.771176490597
887,STOCK CONSUMERS XYNRYY,3652.33574,4567.771176490597,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,4567.771176490597
888,STOCK CONSUMERS XYNRYY,3652.33574,4567.771176490597,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,4567.771176490597
889,BEARING CONSUMERS SLZWBM.,2995.753171,230.44255161538464,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,230.44255161538464
890,BEARING CONSUMERS SLZWBM.,2995.753171,230.44255161538464,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,230.44255161538464
891,BEARING CONSUMERS SLZWBM.,2995.753171,230.44255161538464,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,230.44255161538464
892,BEARING CONSUMERS SLZWBM.,2995.753171,230.44255161538464,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,230.44255161538464
893,BEARING CONSUMERS SLZWBM.,2995.753171,230.44255161538464,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,230.44255161538464
894,BEARING CONSUMERS SLZWBM.,1831.750666,140.9038973846154,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,140.9038973846154
895,BEARING CONSUMERS SLZWBM.,1831.750666,140.9038973846154,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,140.9038973846154
896,BEARING CONSUMERS SLZWBM.,1831.750666,140.9038973846154,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,140.9038973846154
897,BEARING CONSUMERS SLZWBM.,1831.750666,140.9038973846154,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,140.9038973846154
898,BEARING CONSUMERS SLZWBM.,1831.750666,140.9038973846154,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,140.9038973846154
899,BEARING CONSUMERS SLZWBM.,1942.053519,149.38873223076922,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,149.38873223076922
900,BEARING CONSUMERS SLZWBM.,1942.053519,149.38873223076922,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,149.38873223076922
901,STOCK CONSUMERS FSYHFW.,5144.11066,7939.711867399915,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,7939.711867399915
902,STOCK CONSUMERS FSYHFW.,5144.11066,7939.711867399915,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,7939.711867399915
903,STOCK CONSUMERS FSYHFW.,5302.653663,8184.41612156779,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,8184.41612156779
904,STOCK CONSUMERS FSYHFW.,4878.24624,7529.361657205683,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,7529.361657205683
905,STOCK CONSUMERS FSYHFW.,5302.653663,8184.41612156779,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,8184.41612156779
906,STOCK CONSUMERS FSYHFW.,4878.24624,7529.361657205683,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,7529.361657205683
907,STOCK CONSUMERS FSYHFW.,5302.653663,8184.41612156779,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,8184.41612156779
908,STOCK CONSUMERS FSYHFW.,5302.653663,8184.41612156779,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,8184.41612156779
909,STOCK CONSUMERS FSYHFW.,4878.24624,7529.361657205683,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,7529.361657205683
910,STOCK CONSUMERS FSYHFW.,4878.24624,7529.361657205683,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,7529.361657205683
911,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
912,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
913,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
914,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
915,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
916,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
917,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
918,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
919,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
920,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
921,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
922,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
923,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
924,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
925,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
926,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
927,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
928,PLASTIC / / USDZKT,69.045088,109.57179202211256,M,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,
929,BEARING CONSUMERS HTAAUR.,2002.933085,143.06664892857142,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,143.06664892857142
930,BEARING CONSUMERS HTAAUR.,5440.359944,388.59713885714285,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,388.59713885714285
931,BEARING CONSUMERS HTAAUR.,5440.359944,388.59713885714285,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,388.59713885714285
932,BEARING CONSUMERS HTAAUR.,5440.359944,388.59713885714285,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,388.59713885714285
933,BEARING CONSUMERS HTAAUR.,5440.359944,388.59713885714285,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,388.59713885714285
934,BEARING CONSUMERS HTAAUR.,5440.359944,388.59713885714285,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,388.59713885714285
935,WAREHOUSE CONSUMERS YQDAQF,1540.583093,2291.0111328740986,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,2291.0111328740986
936,WAREHOUSE CONSUMERS YQDAQF,1540.583093,2291.0111328740986,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,2291.0111328740986
937,WAREHOUSE CONSUMERS YQDAQF,1540.583093,2291.0111328740986,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,2291.0111328740986
938,WAREHOUSE CONSUMERS YQDAQF,1540.583093,2291.0111328740986,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,2291.0111328740986
939,WAREHOUSE CONSUMERS YQDAQF,1540.583093,2291.0111328740986,KG,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic,2291.0111328740986
940,CORN JIBUSG.,24304.752,16203.168,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",102890.11679999999
941,CORN JIBUSG.,22965.12,15310.08,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",97219.00799999999
942,CORN JIBUSG.,24304.752,16203.168,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",102890.11679999999
943,CORN JIBUSG.,24304.752,16203.168,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",102890.11679999999
944,CORN JIBUSG.,22869.432,15246.288,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",96813.9288
945,CORN JIBUSG.,24304.752,16203.168,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",102890.11679999999
946,CORN JIBUSG.,22869.432,15246.288,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",96813.9288
947,CORN JIBUSG.,24304.752,16203.168,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",102890.11679999999
948,CORN JIBUSG.,24783.192,16522.128,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",104915.5128
949,CORN JIBUSG.,24783.192,16522.128,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",104915.5128
950,CORN JIBUSG.,24783.192,16522.128,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",104915.5128
951,CORN JIBUSG.,24783.192,16522.128,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",104915.5128
952,CORN JIBUSG.,24783.192,16522.128,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",104915.5128
953,CORN JIBUSG.,24783.192,16522.128,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",104915.5128
954,CORN JIBUSG.,24783.192,16522.128,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",104915.5128
955,CORN TCPVKB.,26972.280668,22476.90055666667,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",142728.31853483335
956,CORN TCPVKB.,26972.280668,22476.90055666667,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",142728.31853483335
957,CORN TCPVKB.,27599.543009,22999.61917416667,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",146047.58175595835
958,CORN TCPVKB.,27599.543009,22999.61917416667,ST,GLOBUS Konserven- u. Tiefk.prod. Gm,WIEN,AT,Raw Materials,"Fruit, Berry & Vegetable",146047.58175595835
959,BEEF CUT QLHDIL.,5320.029837,380.00213121428567,KG,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat,380.00213121428567
960,BEEF CUT QLHDIL.,5873.416802,419.5297715714285,KG,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat,419.5297715714285
961,BEEF CUT QLHDIL.,9670.823827,690.7731305,KG,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat,690.7731305
962,BEEF CUT KXKQRB.,3336.458735,303.31443045454546,KG,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat,303.31443045454546
963,BEEF CUT KXKQRB.,2412.110009,219.28272809090907,KG,GRANDITS GmbH.,KIRCHSCHLAG,AT,Raw Materials,Meat,219.28272809090907
